
               LEAST-SQUARES LINEAR REGRESSION OF LEVEL AND GAMMA ENERGIES
 
        LEVEL ENERGIES
    1.     0.0
  113.  3415.21 11                      
  114.  3459.58 10                      
  115.  3465.38 7                       
  116.  3497.04 17                      
  117.  3515.52 17                      
  118.  3562.37 13                      
  119.  3588.90 10                      
  120.  3595.12 12                      
  121.  3650.74 9                       
  122.  3696.80 15                      
  123.  3742.66 6                       
  124.  3797.71 14                      
  125.  3827.25 14                      
  126.  3872.1 3                        
  127.  3916.32 21                      
  128.  3929.02 17                      
  129.  4011.74 15                      
  130.  4100.65 13                      
  131.  4111.67 24                      
  132.  4156.43 9                       
  133.  4192.96 21                      
  134.  4212.6 3                        
  135.  4253.65 13                      
  136.  4270.04 23                      
  137.  4291.29 10                      
  138.  4298.04 10                      
  139.  4514.09 9                       
  140.  4537.9 3                        
  141.  4600.75 13                      
  142.  4751.39 10                      
  143.  4799.74 10                      
  144.  4812.6 4                        
  145.  4874.52 17                      
  146.  7491.623 21                     
 
   GAMMA ENERGIES
       59CO(N,G) E=THERMA-  ENERGY     DE    L1  L2
 -----------------------------------------------------------------------------------------------------------------------------------
           58.546 14            58.537 9     2  1                                                                                   
    (1    158.519 12           158.507 9     5  3                                                                                   
    (1      175.41 8            175.27 8    39 31                                                                                   
          195.891 17          195.882 14     9  7                                                                                   
           218.03 25          217.868 13     6  4                                                                                   
           219.96 10          220.059 13    12 10                                                                                   
    (2    229.811 12           229.846 8     4  2                                                                                   
            233.86 8            233.88 7    66 55                                                                                   
    (2    254.371 12           254.399 9     7  4                                                                                   
          277.199 11           277.189 8     3  1                                                                                   
          298.004 25          298.004 25    58 44                                                                                   
          337.314 15          337.301 10     8  3                                                                                   
    (1    349.885 24          349.932 12    10  5                                                                                   
            369.94 6            369.96 6    59 42                                                                                   
    (2    391.221 12          391.197 10    12  8                                                                                   
          393.953 11          393.954 11    13  9                                                                                   
    (1    435.671 12           435.695 9     5  1                                                                                   
          447.717 11          447.713 11     6  2                                                                                   
    (1    461.064 15          461.040 12    11  7                                                                                   
    (3    484.284 11           484.244 8     7  2                                                                                   
    (1    497.264 13          497.244 10    10  4                                                                                   
            532.29 4            532.29 4    89 58                                                                                   
    (1    555.941 10           555.951 8     8  2                                                                                   
           589.06 11           589.00 10    69 40                                                                                   
           602.59 11           602.63 10   103 64                                                                                   
            617.15 3            617.15 3    46 24                                                                                   
            665.39 3          665.366 24    21 10                                                                                   
    (1    680.078 24          680.125 15     9  2                                                                                   
    (5       712.4 3            710.61 5    17  6                                                                                   
    (1     715.28 10          715.438 14    11  4                                                                                   
          717.302 14          717.301 10    12  4                                                                                   
          726.616 21          726.632 14    11  3                                                                                   
    (3     730.14 25           729.15 14    62 30                                                                                   
            744.17 7            744.18 7    88 47                                                                                   
            779.87 8            779.90 8    85 43                                                                                   
            781.74 4            781.75 4    29 12                                                                                   
          785.614 17          785.624 11    10  1                                                                                   
    (1      798.97 9            798.80 3    18  7                                                                                   
           824.83 11           824.78 10    40 15                                                                                   
           826.92 10            827.02 9   105 56                                                                                   
            829.27 7            829.22 7   117 71                                                                                   
           837.78 16           837.70 10    41 15                                                                                   
            854.04 3            854.01 3    25 10                                                                                   
           862.17 12           862.17 12    14  4                                                                                   
            883.08 6          883.058 25    36 12                                                                                   
    (2      885.01 4          884.922 25    36 11                                                                                   
          901.148 18          901.162 13    23  8                                                                                   
    (1      908.15 4          908.209 25    21  7                                                                                   
    (2      928.30 6            928.48 5    17  4                                                                                   
            930.47 5            930.50 3    15  3                                                                                   
            947.19 7            947.18 7    26  9                                                                                   
    (1      963.34 5            963.44 4    28 10                                                                                   
           968.34 13           968.43 12   130100                                                                                   
    (1     972.69 10            972.86 9   106 49                                                                                   
           1001.73 7           1001.73 7    22  6                                                                                   
    (4     1005.52 4         1005.680 12    12  1                                                                                   
    (1    1023.42 12           1023.55 7   123 73                                                                                   
    (2    1059.43 14          1059.08 12   125 76                                                                                   
    (1    1069.98 14           1069.81 8    66 23                                                                                   
          1075.35 12          1075.41 11   129 87                                                                                   
            1093.7 3          1093.45 22   118 60                                                                                   
           1103.59 5           1103.61 5    20  3                                                                                   
           1117.68 6           1117.69 6    43 11                                                                                   
    (4    1134.24 12           1134.72 8    55 17                                                                                   
          1146.45 15          1146.37 14    45 12                                                                                   
          1158.92 14          1158.88 10    82 26                                                                                   
           1195.33 6           1195.36 6   137 97                                                                                   
          1206.14 14           1206.28 4    28  7                                                                                   
           1207.71 5           1207.68 3    15  1                                                                                   
         1215.965 20         1215.960 18    48 12                                                                                   
          1216.38 16          1216.38 16    16  1                                                                                   
           1226.72 5           1226.73 5    87 27                                                                                   
         1238.436 24         1238.457 14    23  3                                                                                   
           1246.65 8           1246.66 8   109 40                                                                                   
    (4     1262.25 8           1262.62 3    35  8                                                                                   
           1271.61 9           1271.59 7    61 17                                                                                   
    (4     1274.05 4         1274.249 24    36  8                                                                                   
    (2     1277.29 3         1277.372 21    24  4                                                                                   
           1283.01 3           1283.04 3    18  2                                                                                   
           1334.68 7           1334.72 7   113 42                                                                                   
    (1      1341.0 3           1341.57 3    18  1                                                                                   
    (1     1362.35 6           1362.44 3    25  3                                                                                   
           1379.76 6           1379.76 6    19  1                                                                                   
    (2    1382.53 18          1382.90 13    92 25                                                                                   
           1419.22 8           1419.21 8    57 11                                                                                   
           1429.08 9           1429.11 9   139 96                                                                                   
           1471.91 9           1471.87 4    28  3                                                                                   
    (2     1507.28 3         1507.213 21    24  2                                                                                   
    (2   1515.695 25         1515.640 14    23  1                                                                                   
          1539.07 12          1539.13 10    41  6                                                                                   
    (1    1542.33 15           1542.09 8   123 47                                                                                   
           1544.73 9           1544.70 9   122 45                                                                                   
    (1     1553.72 6           1553.61 3    32  3                                                                                   
           1556.00 7           1556.03 7    54 10                                                                                   
    (5    1612.33 25          1611.01 13   120 39                                                                                   
    (1    1638.66 24          1638.98 21    77 13                                                                                   
          1646.89 18          1646.89 18    37  3                                                                                   
          1650.96 11          1651.01 10    27  2                                                                                   
          1678.05 15           1677.91 8   115 29                                                                                   
    (2     1690.76 9           1690.51 4    28  2                                                                                   
           1692.92 9           1692.83 7    38  4                                                                                   
    (1     1703.85 6           1703.92 6   139 80                                                                                   
           1774.63 9           1774.63 9    33  2                                                                                   
          1786.18 16          1786.28 12   120 31                                                                                   
           1799.92 4           1799.89 4    30  1                                                                                   
           1808.81 4           1808.79 4    31  1                                                                                   
    (1     1818.62 4           1818.56 3    35  2                                                                                   
           1830.77 3           1830.79 3    32  1                                                                                   
           1839.81 9           1839.80 9   119 28                                                                                   
    (1     1844.67 7           1844.74 6    44  4                                                                                   
           1852.70 3           1852.71 3    34  1                                                                                   
    (3     1889.00 8         1888.723 25    36  1                                                                                   
          1924.51 16          1924.55 13   101 17                                                                                   
          1933.77 15           1933.81 6   123 31                                                                                   
          1982.22 22           1982.18 8    61  6                                                                                   
    (1    1986.38 20          1986.70 16    50  4                                                                                   
    (1    1998.47 11          1998.32 10   143 79                                                                                   
    (1    2021.77 10           2021.90 9    42  2                                                                                   
           2032.74 4           2032.77 4    52  3                                                                                   
    (4      2065.6 5           2063.58 8    65  6                                                                                   
    (2    2074.98 20           2074.58 6    44  2                                                                                   
          2099.02 22          2099.07 11    84 10                                                                                   
    (1    2121.23 25           2121.49 6    43  1                                                                                   
    (3    2128.48 10           2128.82 8    83  9                                                                                   
          2157.99 16          2158.02 14   124 25                                                                                   
    (2    2171.61 16          2172.06 11    49  2                                                                                   
           2200.56 8           2200.50 7    47  1                                                                                   
          2203.47 14          2203.48 13    72  6                                                                                   
    (1    2211.07 15           2211.24 8    61  3                                                                                   
           2221.62 5         2221.618 21    48  1                                                                                   
            2240.5 3          2240.65 14    62  4                                                                                   
    (3      2251.5 3          2250.56 18    71  5                                                                                   
          2265.94 19          2265.79 16    53  2                                                                                   
           2279.77 3           2279.77 3    51  1                                                                                   
    (1    2281.63 12           2281.44 8    65  4                                                                                   
          2309.62 11           2309.67 9    67  4                                                                                   
           2319.46 9           2319.44 8    81  6                                                                                   
    (2    2338.03 16          2338.45 11    82  6                                                                                   
    (1    2346.30 21          2346.54 15   100 10                                                                                   
    (2    2356.74 20          2357.21 11    97  9                                                                                   
    (4    2362.02 16           2361.23 9    83  6                                                                                   
           2363.96 6           2363.99 6    56  1                                                                                   
    (3    2399.22 13          2399.73 10   142 55                                                                                   
            2433.7 4          2433.81 10   121 17                                                                                   
          2453.77 12          2453.77 12    90  7                                                                                   
            2469.1 3          2468.85 22    60  1                                                                                   
          2472.46 19          2472.38 16    75  4                                                                                   
          2501.57 21          2501.72 13    64  2                                                                                   
          2526.87 20           2526.89 8    66  2                                                                                   
           2545.9 21           2545.9 21    63  1                                                                                   
          2557.40 18          2557.25 17   112 10                                                                                   
    (1    2569.55 16           2569.82 8    65  1                                                                                   
           2607.42 7           2607.36 6    68  1                                                                                   
    (1    2616.70 19          2617.04 17   146145                                                                                   
    (1    2631.51 22          2631.27 19    86  4                                                                                   
    (1      2639.7 6            2640.8 4    95  5                                                                                   
          2655.77 16          2655.67 12    70  1                                                                                   
    (1    2660.96 22          2661.28 10   139 34                                                                                   
    (1    2692.03 14          2691.82 10   146143                                                                                   
           2719.01 6           2719.04 6    73  1                                                                                   
    (2      2720.1 4          2721.26 17   128 15                                                                                   
            2727.2 3          2727.11 21    78  2                                                                                   
    (1      2734.5 6            2733.4 3    74  1                                                                                   
    (2      2739.4 3          2740.17 10   146142                                                                                   
    (3      2746.5 3          2745.31 13    92  3                                                                                   
          2759.02 18          2758.91 15    93  4                                                                                   
    (3    2768.60 17          2768.09 14    76  1                                                                                   
            2777.5 4           2777.49 7   110  6                                                                                   
    (2    2801.66 17          2801.31 12    79  1                                                                                   
    (2    2809.71 14          2810.07 10    80  1                                                                                   
    (3      2831.6 3          2832.59 13    99  4                                                                                   
    (1    2836.98 17          2837.22 13    98  3                                                                                   
    (2      2860.3 4          2861.10 19    86  2                                                                                   
    (2      2865.2 6          2866.46 12   102  4                                                                                   
          2884.65 14          2884.67 11    84  1                                                                                   
    (2    2926.60 13          2926.24 10   106  3                                                                                   
    (4      2955.3 4            2953.6 3   146140                                                                                   
    (4    2976.72 16           2977.46 9   146139                                                                                   
    (2    2995.01 12           2995.35 7   110  4                                                                                   
          3007.56 20          3007.56 20    94  2                                                                                   
          3009.87 21          3009.74 17    91  1                                                                                   
    (1      3050.4 4            3049.9 4   111  4                                                                                   
          3084.66 25          3084.88 12    96  1                                                                                   
          3096.43 16          3096.30 12   102  2                                                                                   
    (1    3121.27 19          3120.96 13    99  1                                                                                   
          3126.88 23          3126.88 23   104  2                                                                                   
    (2      3153.4 5          3154.83 12   102  1                                                                                   
    (1    3193.63 12          3193.49 10   146138                                                                                   
    (2      3201.7 5          3200.24 11   146137                                                                                   
          3216.77 22          3216.64 14   107  1                                                                                   
    (2    3238.29 19          3237.88 13   146135                                                                                   
    (1    3238.50 21          3238.79 17   108  1                                                                                   
    (1    3248.20 17          3247.87 13   135 12                                                                                   
            3279.0 3            3279.0 3   146134                                                                                   
          3283.74 15           3283.72 7   110  1                                                                                   
    (1      3291.9 3          3291.36 14   124  6                                                                                   
    (2      3299.2 3          3298.56 21   146133                                                                                   
            3304.5 4            3304.5 4   144 22                                                                                   
    (3      3319.8 3          3320.89 15   125  6                                                                                   
            3329.3 5            3329.2 3   126  7                                                                                   
    (1    3335.29 11           3335.10 8   146132                                                                                   
            3348.7 3          3348.64 11   143 21                                                                                   
          3379.86 25          3379.85 24   146131                                                                                   
    (3      3392.3 4          3390.87 13   146130                                                                                   
    (6      3403.5 4          3400.94 10   114  2                                                                                   
    (4      3452.8 3           3454.17 6   123  4                                                                                   
    (1      3479.4 3          3479.78 15   146129                                                                                   
    (3      3492.1 4          3493.60 18   145 20                                                                                   
          3496.93 17          3496.93 17   116  1                                                                                   
            3503.5 4          3503.72 13   118  2                                                                                   
    (3      3512.5 8          3515.41 17   117  1                                                                                   
    (1    3562.23 19          3562.49 17   146128                                                                                   
          3575.24 22          3575.19 21   146127                                                                                   
            3619.4 3            3619.4 3   146126                                                                                   
            3639.4 6          3639.01 21   127  3                                                                                   
    (2      3650.7 3          3650.06 21   133  7                                                                                   
    (1    3664.61 25          3664.26 15   146125                                                                                   
    (1    3676.95 14          3676.68 10   137  8                                                                                   
    (2      3695.0 5          3693.79 14   146124                                                                                   
    (1     3748.76 7           3748.84 5   146123                                                                                   
    (1      3795.0 3          3794.70 15   146122                                                                                   
    (1    3814.69 17          3814.99 13   141 10                                                                                   
    (1    3823.64 18          3823.33 13   130  3                                                                                   
           3840.75 9           3840.76 9   146121                                                                                   
    (3    3897.21 22          3896.37 12   146120                                                                                   
    (1      3903.2 6          3902.59 10   146119                                                                                   
          3929.14 14          3929.11 13   146118                                                                                   
    (2    3965.99 13          3965.62 10   142 10                                                                                   
    (1    3976.22 21          3975.96 17   146117                                                                                   
    (4      3996.7 4            3995.0 3   140  7                                                                                   
           4026.14 8           4026.10 7   146115                                                                                   
    (1    4032.06 10          4031.90 10   146114                                                                                   
    (2      4043.7 6          4041.97 13   130  2                                                                                   
    (2      4075.6 3          4076.27 11   146113                                                                                   
           4111.7 10          4111.52 24   131  1                                                                                   
    (3      4150.8 7          4148.53 18   146112                                                                                   
    (2      4155.5 9            4153.1 4   146111                                                                                   
    (2    4156.54 13           4156.27 9   132  1                                                                                   
    (2    4207.33 12           4207.65 7   146110                                                                                   
            4212.2 3          4212.31 12   146109                                                                                   
            4212.5 5            4212.4 3   134  1                                                                                   
    (1      4252.0 3          4252.58 17   146108                                                                                   
          4269.88 23          4269.88 23   136  1                                                                                   
          4274.82 18          4274.73 14   146107                                                                                   
    (1      4288.3 3          4287.95 10   146106                                                                                   
    (1    4298.22 19          4297.87 10   138  1                                                                                   
    (1    4300.11 17          4300.39 10   146105                                                                                   
    (2    4312.67 21          4312.20 13   141  4                                                                                   
          4328.45 13          4328.51 11   146103                                                                                   
          4336.32 23          4336.53 13   146102                                                                                   
          4349.94 22          4350.01 13   146101                                                                                   
          4370.32 20          4370.41 13   146 99                                                                                   
    (1    4376.56 22          4376.97 14   146 98                                                                                   
          4395.33 23          4395.53 11   146 97                                                                                   
    (1      4413.8 6            4414.9 4   146 95                                                                                   
          4444.31 25          4444.09 15   146 93                                                                                   
          4468.98 25          4468.88 13   146 92                                                                                   
            4481.9 3          4481.63 17   146 91                                                                                   
            4527.9 4           4527.99 8   146 89                                                                                   
            4546.4 4          4546.71 10   146 88                                                                                   
    (1      4589.3 4          4590.00 10   146 85                                                                                   
            4606.5 3          4606.69 11   146 84                                                                                   
    (1      4623.1 5           4623.90 9   146 83                                                                                   
    (4      4645.4 3          4646.68 11   146 82                                                                                   
          4665.78 19           4665.69 8   146 81                                                                                   
            4705.8 3          4705.71 21   146 78                                                                                   
    (2      4718.9 4          4719.80 21   146 77                                                                                   
            4730.8 3          4730.60 16   146 75                                                                                   
    (1      4758.5 4            4758.0 3   146 74                                                                                   
            4781.6 4          4781.65 13   146 72                                                                                   
            4799.2 4          4799.53 10   143  1                                                                                   
          4835.83 19          4835.68 12   146 70                                                                                   
    (1      4870.4 3          4869.93 14   146 69                                                                                   
    (1    4884.22 14           4883.99 7   146 68                                                                                   
          4893.23 14           4893.31 9   146 67                                                                                   
          4906.06 17           4905.92 8   146 66                                                                                   
    (1    4921.74 14           4921.53 8   146 65                                                                                   
    (2    4962.84 19          4962.33 14   146 62                                                                                   
          5002.70 25           5002.93 8   146 61                                                                                   
    (2      5040.0 4          5040.96 11   146 59                                                                                   
            5068.5 3           5068.34 8   146 57                                                                                   
            5127.4 3           5127.35 6   146 56                                                                                   
    (2      5149.1 3           5149.70 7   146 54                                                                                   
    (1      5167.4 3          5167.02 16   146 53                                                                                   
    (2    5181.14 12           5181.39 4   146 52                                                                                   
            5211.3 3           5211.56 4   146 51                                                                                   
    (2    5215.76 25          5216.26 16   146 50                                                                                   
    (1    5269.92 12           5269.71 3   146 48                                                                                   
            5307.8 7           5308.45 4   146 46                                                                                   
          5357.98 25           5358.21 7   146 44                                                                                   
          5369.66 25           5369.84 6   146 43                                                                                   
            5445.7 5          5445.96 10   146 41                                                                                   
    (1    5510.29 13           5510.11 8   146 38                                                                                   
    (1    5602.39 10           5602.59 3   146 36                                                                                   
    (1    5614.04 10           5614.22 4   146 35                                                                                   
          5638.55 10           5638.60 3   146 34                                                                                   
    (1    5660.68 16           5660.52 3   146 32                                                                                   
    (1    5703.67 12           5703.88 4   146 29                                                                                   
    (1     5742.16 9           5742.25 4   146 28                                                                                   
    (3    5852.56 23           5851.67 3   146 25                                                                                   
    (1    5925.39 10           5925.54 3   146 24                                                                                   
          5975.60 22         5975.644 24   146 23                                                                                   
    (1    6040.05 15           6040.30 3   146 21                                                                                   
          6110.59 25           6110.48 5   146 20                                                                                   
    (1    6149.46 13           6149.70 3   146 18                                                                                   
            6274.7 3           6274.40 5   146 17                                                                                   
            6283.7 3           6283.58 4   146 15                                                                                   
           6340.3 12          6340.70 12   146 14                                                                                   
    (4    6486.17 13         6485.558 22   146 12                                                                                   
          6705.52 10         6705.592 22   146 10                                                                                   
          6876.76 11         6876.709 21   146  8                                                                                   
            6948.3 4         6948.408 22   146  7                                                                                   
            6984.9 4         6984.935 24   146  6                                                                                   
          7055.43 12         7055.482 22   146  5                                                                                   
    (1    7203.02 13         7202.776 21   146  4                                                                                   
    (1    7214.09 12         7213.968 21   146  3                                                                                   
          7432.40 22         7432.592 21   146  2                                                                                   
    (1    7491.29 12         7491.121 21   146  1                                                                                   
      DATA SET  1. ENERGIES CORRECTED BY    .0000000+-  .0000000 KEV     CHISQ/F =  6.078         F=172
      CHISQ/F =  6.078      (FIT OF  318GAMMAS - 145LEVELS)
