
               LEAST-SQUARES LINEAR REGRESSION OF LEVEL AND GAMMA ENERGIES
 
        LEVEL ENERGIES
    1.     0.0
    (1      3192.5 5          3193.01 18   121 17                                                                                   
            3219.0 5            3219.0 3   137136                                                                                   
          3229.73 16          3229.79 15    78  1                                                                                   
    (4      3247.6 4          3249.38 17   103  9                                                                                   
          3265.33 15           3265.34 6    88  4                                                                                   
            3302.9 4            3303.0 3   113 12                                                                                   
            3328.9 3            3329.1 3    82  2                                                                                   
          3350.99 24          3351.08 21    93  5                                                                                   
            3359.5 5            3359.8 3   126 17                                                                                   
            3396.0 6            3396.4 4    83  1                                                                                   
            3414.5 4            3414.4 3   137135                                                                                   
    (1      3431.4 7          3432.59 17   103  7                                                                                   
            3442.8 5            3443.3 4    86  1                                                                                   
          3458.42 23          3458.24 17   137134                                                                                   
    (1      3476.9 5            3477.9 3    92  3                                                                                   
            3516.3 6            3516.9 3   128 15                                                                                   
    (1      3556.9 6           3557.68 6    99  4                                                                                   
    (1      3596.3 4          3596.79 24    90  1                                                                                   
    (1    3622.83 15          3623.00 13    95  2                                                                                   
    (1      3636.3 3          3636.87 21   127 14                                                                                   
            3667.7 3            3667.9 3   137133                                                                                   
    (3    3710.40 25          3711.38 18   137132                                                                                   
            3720.1 4            3720.1 4    97  1                                                                                   
    (2      3749.1 4          3750.01 12   106  6                                                                                   
          3798.64 25          3798.85 10   137131                                                                                   
    (3      3812.2 4          3813.52 17   121 10                                                                                   
    (1      3821.2 5            3821.8 3   133 15                                                                                   
    (1      3840.9 4          3840.47 21   118  9                                                                                   
          3840.94 14          3840.89 12   101  1                                                                                   
          3868.48 12          3868.57 11   102  1                                                                                   
    (2      3876.6 3          3877.39 24   137130                                                                                   
          3937.15 11          3937.18 10   104  1                                                                                   
            3945.1 3            3945.1 3   105  1                                                                                   
            3972.6 3            3972.7 3   137128                                                                                   
    (1      3998.4 3          3998.97 21   137127                                                                                   
            4005.8 4            4006.0 3   137126                                                                                   
    (1      4020.8 3          4021.26 19   122  8                                                                                   
            4041.1 5          4040.79 16   137125                                                                                   
          4059.19 21          4059.38 14   137124                                                                                   
            4065.6 3          4065.73 11   137123                                                                                   
          4074.48 25          4074.48 25   107  1                                                                                   
            4084.2 5            4084.6 4   120  7                                                                                   
            4103.5 3          4103.46 24   109  1                                                                                   
           4131.79 9           4131.76 9   110  1                                                                                   
    (1    4153.69 24          4153.98 19   137122                                                                                   
    (3    4172.02 24          4172.82 17   137121                                                                                   
            4236.7 4          4236.98 22   137119                                                                                   
          4292.31 25          4292.14 21   137118                                                                                   
            4313.1 7          4312.53 20   137117                                                                                   
          4318.89 16          4318.85 15   114  1                                                                                   
            4327.6 4          4327.53 17   137116                                                                                   
            4354.4 4            4354.3 3   135 12                                                                                   
    (1    4376.70 23           4377.15 9   137115                                                                                   
           4382.86 9           4382.93 8   115  1                                                                                   
          4432.56 18          4432.55 16   116  1                                                                                   
            4441.5 4          4441.23 15   137114                                                                                   
          4447.60 21          4447.55 20   117  1                                                                                   
            4465.6 4            4465.7 3   137113                                                                                   
          4498.71 22          4498.59 13   137112                                                                                   
    (2    4616.71 23          4617.20 17   137111                                                                                   
    (1      4628.7 3           4628.32 9   137110                                                                                   
            4656.7 4          4656.62 24   137109                                                                                   
    (3      4680.1 3          4679.01 15   137108                                                                                   
          4694.33 11          4694.35 10   123  1                                                                                   
          4719.32 17          4719.28 16   125  1                                                                                   
    (1    4720.78 17          4720.46 12   137106                                                                                   
            4822.7 3          4822.90 11   137104                                                                                   
            4872.4 3            4872.4 3   129  1                                                                                   
    (1    4882.75 24          4883.22 17   137103                                                                                   
    (1    4891.13 24          4891.50 11   137102                                                                                   
          4919.30 23          4919.18 12   137101                                                                                   
          4961.19 10           4961.22 9   131  1                                                                                   
          4974.54 10           4974.59 6   137 99                                                                                   
    (1    4993.30 20          4993.53 13   137 98                                                                                   
    (2      5084.4 3          5085.07 14   137 95                                                                                   
            5128.0 4          5128.24 21   137 93                                                                                   
    (1      5154.4 5            5155.4 3   137 91                                                                                   
            5163.0 3          5163.28 24   137 90                                                                                   
          5209.68 23          5209.91 18   137 89                                                                                   
    (1    5267.04 10           5266.92 6   137 88                                                                                   
          5285.99 19          5285.91 13   137 87                                                                                   
            5316.3 5            5316.8 4   137 86                                                                                   
    (1    5335.17 22          5335.44 15   137 85                                                                                   
    (1      5346.1 3          5346.44 21   137 84                                                                                   
            5363.3 6            5363.7 4   137 83                                                                                   
            5378.5 5            5379.0 3   137 82                                                                                   
    (1      5445.1 3           5445.41 9   137 81                                                                                   
            5481.4 4          5481.35 18   137 80                                                                                   
    (1      5498.9 5            5499.7 4   137 79                                                                                   
            5529.9 4          5530.26 15   137 78                                                                                   
            5541.1 4            5541.1 3   136  1                                                                                   
    (2      5554.3 4          5555.16 11   137 77                                                                                   
            5568.4 4          5568.43 17   137 76                                                                                   
            5583.5 3          5583.43 24   137 75                                                                                   
    (3    5623.15 19          5623.87 12   137 74                                                                                   
    (1      5664.8 3          5665.18 15   137 73                                                                                   
            5678.7 6          5678.57 17   137 72                                                                                   
            5728.1 6            5727.9 3   137 70                                                                                   
          5743.09 19          5743.16 11   137 69                                                                                   
            5781.0 4          5780.79 16   137 67                                                                                   
    (1    5896.90 17           5896.71 7   137 63                                                                                   
            5904.1 4          5904.00 13   137 62                                                                                   
            5925.7 5          5926.11 20   137 61                                                                                   
            5977.1 4          5976.89 21   137 60                                                                                   
            6045.8 3          6045.78 20   137 59                                                                                   
          6054.67 20           6054.81 7   137 58                                                                                   
            6096.6 3            6096.7 3   137 56                                                                                   
    (2    6170.24 16           6169.89 5   137 54                                                                                   
            6191.8 4          6192.16 16   137 53                                                                                   
            6300.5 3          6300.51 10   137 48                                                                                   
          6317.64 25           6317.52 5   137 46                                                                                   
    (1      6328.2 4          6328.87 13   137 45                                                                                   
            6349.4 3           6349.53 5   137 44                                                                                   
    (1      6363.5 4          6364.22 12   137 43                                                                                   
    (1      6457.0 3           6457.40 8   137 39                                                                                   
    (2      6506.4 3          6507.22 13   137 37                                                                                   
    (1      6537.6 4           6538.23 9   137 36                                                                                   
          6556.82 14           6556.80 6   137 35                                                                                   
    (2      6642.0 6           6640.67 9   137 33                                                                                   
          6716.69 17           6716.68 5   137 28                                                                                   
    (7    6839.73 11           6838.88 5   137 27                                                                                   
    (2    6873.33 25          6873.97 10   137 25                                                                                   
            6960.4 8           6960.21 7   137 24                                                                                   
            7051.8 3           7051.78 5   137 22                                                                                   
          7117.01 18           7117.19 4   137 20                                                                                   
    (1      7233.6 3           7233.08 5   137 19                                                                                   
            7489.7 4           7489.32 4   137 15                                                                                   
          7635.42 20           7635.51 4   137 14                                                                                   
            7924.4 5           7924.57 3   137 11                                                                                   
          8132.37 18           8132.23 3   137  9                                                                                   
    (2    8175.07 10           8174.85 3   137  8                                                                                   
    (2    8315.75 16           8315.42 3   137  7                                                                                   
            8470.3 3           8470.06 3   137  6                                                                                   
    (1    8532.07 12           8531.86 3   137  4                                                                                   
    (3    8760.43 23           8759.63 3   137  1                                                                                   
      DATA SET  1. ENERGIES CORRECTED BY    .0000000+-  .0000000 KEV     CHISQ/F =  5.148         F=164
      CHISQ/F =  5.148      (FIT OF  301GAMMAS - 136LEVELS)
